,SMALL LoVAR,ME1 VAR2,ME1 VAR3,ME1 VAR4,SMALL HiVAR,ME2 VAR1,ME2 VAR2,ME2 VAR3,ME2 VAR4,ME2 VAR5,ME3 VAR1,ME3 VAR2,ME3 VAR3,ME3 VAR4,ME3 VAR5,ME4 VAR1,ME4 VAR2,ME4 VAR3,ME4 VAR4,ME4 VAR5,BIG LoVAR,ME5 VAR2,ME5 VAR3,ME5 VAR4,BIG HiVAR
197208,1.5354,3.0927,4.5778,6.4877,14.6267,1.0974,2.0761,3.2349,4.5944,9.5705,0.9667,1.7227,2.5089,3.648,8.2097,0.8317,1.4192,1.9515,2.797,5.8047,0.6094,1.0651,1.4765,2.0029,4.2932
197209,1.4139,3.2311,4.9858,7.2165,15.4955,1.0868,2.1754,3.4131,5.1828,11.2271,0.9667,1.6546,2.5089,3.9421,8.5145,0.8978,1.5763,2.1512,3.1018,6.7102,0.6517,1.182,1.674,2.2413,4.8011
197210,1.3995,3.0698,4.789,6.9287,15.3015,1.0843,2.1102,3.267,4.8096,10.4897,0.9749,1.735,2.5965,3.8646,7.7439,0.8401,1.4412,2.0132,2.9831,6.5204,0.648,1.1601,1.5392,2.1845,4.7724
197211,1.5248,3.1549,4.8406,7.1015,15.5385,1.1229,2.1747,3.1864,4.7423,9.0962,0.9497,1.7648,2.7182,3.8829,7.5187,0.8213,1.3864,1.9175,2.8659,6.4122,0.6576,1.0851,1.4813,1.8969,3.7167
197212,1.6952,3.3421,5.2037,7.7987,17.5776,1.2638,2.4395,3.567,5.2424,10.8852,1.0452,1.9894,2.8689,4.1289,8.7735,0.8935,1.4741,2.1832,3.169,7.2276,0.6805,1.1387,1.5412,2.0058,3.9715
197301,1.8396,3.642,5.5148,8.5248,19.0446,1.4032,2.5593,3.8863,6.038,11.968,1.0839,2.0208,2.9957,4.2849,9.2368,0.9249,1.5159,2.1529,3.0216,7.4467,0.6665,1.2041,1.5826,2.053,4.0386
197302,2.0989,4.0724,5.9521,8.6094,19.3197,1.4498,2.751,4.0923,6.095,14.4724,1.0641,2.1306,3.34,4.6507,9.5619,1.0322,1.6988,2.4437,3.3634,7.0567,0.7254,1.3008,1.771,2.2839,3.8621
197303,2.0042,4.0869,5.8263,8.2548,18.3253,1.4897,2.7692,4.033,5.6883,13.4936,1.1003,2.215,3.2867,4.7984,10.5825,0.9795,1.6518,2.3767,3.4005,7.0024,0.7258,1.3015,1.7234,2.3076,3.7989
197304,1.7245,3.9304,5.8185,8.8163,22.4434,1.2319,2.8944,4.2486,6.3997,18.6575,0.9135,2.2484,3.5967,5.0676,15.5285,0.9691,1.7254,2.685,4.0799,9.8358,0.7313,1.449,1.8729,2.4628,5.417
197305,1.7269,4.3126,6.4886,9.6953,23.4732,1.2652,3.0264,4.8248,6.9361,18.4601,0.9704,2.4579,3.7399,5.5826,16.7298,0.9726,1.7878,2.8398,4.5228,11.277,0.6856,1.3584,1.8897,2.513,5.6911
197306,1.9905,5.2421,7.8316,11.7513,26.7104,1.3169,3.5654,5.2713,7.6456,17.3678,0.9137,2.5738,4.0338,5.8622,12.5883,1.0311,2.0864,3.1083,5.1381,10.7931,0.6492,1.3144,1.9723,2.608,4.5688
197307,2.0466,5.4667,8.3377,12.4467,27.532,1.3629,3.737,6.0534,9.0572,19.2042,1.0149,2.8629,4.5854,6.7371,14.711,1.0244,2.1548,3.5991,5.7055,11.3046,0.7079,1.3543,2.0214,2.9542,5.3803
197308,2.1901,6.0073,9.3057,14.3775,31.3252,1.3195,3.9655,6.1499,9.7741,19.8907,1.0476,3.2844,5.4115,7.9797,17.5706,1.0293,2.3435,3.7665,5.8686,11.6405,0.7387,1.4719,2.208,3.3732,5.5399
197309,2.111,5.7825,8.8544,13.1853,29.2693,1.2302,3.5457,5.7623,8.9457,19.6252,1.0979,3.0854,5.1806,7.6761,14.0563,1.053,2.2102,3.487,5.2436,10.5245,0.7771,1.5417,2.1403,3.0509,5.4238
197310,2.1075,5.7939,9.1401,13.3535,28.1323,1.2674,3.7868,6.2317,9.5302,20.2509,1.2633,3.1532,4.8741,7.7484,14.748,1.2798,2.5306,3.6282,5.3631,10.0809,0.9876,1.7186,2.2465,3.1426,5.5353
197311,2.1234,5.7081,8.9018,12.7533,26.7848,1.4365,3.993,6.1494,9.0039,19.915,1.3033,3.0916,4.6747,6.9109,14.5288,1.3138,2.4358,3.5096,5.1089,9.0392,0.9962,1.8029,2.4197,3.0967,5.5381
197312,2.6721,7.2015,10.7244,15.0325,30.9654,1.8932,4.9953,7.1817,10.3954,22.8717,1.57,3.8358,5.7323,8.0728,15.618,1.6523,3.1481,4.5337,6.5082,12.206,1.1717,1.9981,2.9532,3.8493,6.0772
197401,3.354,8.6718,13.0918,18.0434,38.9326,2.3525,6.1358,8.5645,11.935,22.3563,1.9634,4.5141,6.7418,9.3138,18.4074,2.2472,4.0369,6.0393,8.4115,14.917,1.4609,2.3449,3.3965,4.45,7.9307
197402,4.0369,9.8917,14.6258,21.2984,47.6162,2.757,6.8149,9.5678,13.7238,28.1016,2.2481,5.0505,7.3947,10.5364,22.0714,2.5352,4.7235,6.6921,9.7604,16.8635,1.5925,2.7534,3.79,4.9592,8.3921
197403,3.3452,8.6606,13.2351,19.493,45.3612,2.379,5.9703,8.5686,12.0381,25.074,2.0054,4.6315,6.73,9.3928,18.9242,2.0803,4.0976,5.7276,8.4293,15.3594,1.3462,2.3368,3.2331,4.5144,7.698
197404,2.5167,6.7576,10.0186,14.794,34.2636,1.6322,4.1515,6.2053,8.9431,20.6979,1.4231,3.2107,4.6751,6.9761,14.3624,1.3768,2.9478,4.2023,6.1954,12.261,0.9839,1.6968,2.4656,3.4387,6.2885
197405,2.1614,5.5373,8.4506,12.0678,27.8505,1.4252,3.7807,5.5777,7.9399,17.4987,1.2596,2.897,4.1076,6.03,12.1349,1.2669,2.4705,3.4595,5.2797,9.565,0.7558,1.5358,2.1196,3.0054,5.7199
197406,2.3057,5.5325,8.1085,11.7272,27.5895,1.5929,3.6189,5.4735,7.7949,16.1118,1.396,2.7298,3.9577,5.6115,11.1194,1.5269,2.5893,3.5633,4.8804,9.0709,0.9006,1.6715,2.3005,3.1307,6.2396
197407,2.3217,5.8115,8.8543,13.3192,31.5017,1.6858,3.947,5.5915,8.0114,15.732,1.5557,3.0296,4.5064,6.5108,11.6941,1.7059,2.8232,3.8635,5.6576,10.8213,0.9045,1.74,2.3849,3.4233,6.7278
197408,2.6827,7.0556,10.922,16.8845,37.3118,1.7948,4.4354,6.3244,9.8041,19.8981,1.8956,3.7284,5.2706,7.3261,14.0214,1.9443,3.1722,4.3975,6.3021,14.5352,1.1833,2.0876,3.0144,4.3576,8.5981
197409,3.0062,7.5574,11.5778,17.9226,38.3815,1.914,4.476,6.8096,10.7131,22.9912,1.918,4.0235,5.7294,8.1802,15.9119,2.0376,3.4397,4.7308,6.6889,14.3342,1.398,2.3354,3.2129,4.5374,8.7499
197410,3.7639,9.9078,15.3675,22.9744,49.8727,2.3647,5.5544,8.247,12.6627,27.8575,2.2977,4.7295,6.5875,9.5084,20.3976,2.7128,4.1687,5.824,8.2589,16.8611,1.7841,3.054,4.0419,5.3743,10.1107
197411,3.979,10.5929,16.9037,26.1538,58.3054,2.814,6.2511,9.5376,14.7092,35.4064,2.5294,5.2537,7.8327,11.5333,23.1049,3.0464,4.7871,6.7255,9.8494,20.2402,2.0576,3.7636,4.9343,6.5143,12.247
197412,4.1291,10.7728,17.0767,26.6662,61.4738,2.7636,6.5627,9.8747,15.2435,37.0586,2.4359,5.4313,7.9344,11.5827,24.5204,2.7766,4.6626,6.7496,9.65,18.3201,2.1978,3.5612,4.5871,6.0805,11.7878
197501,4.5588,11.9119,17.9564,27.4067,67.7018,2.8004,6.4306,9.5591,14.4959,32.9434,2.3086,5.2157,7.5204,10.8808,23.3917,2.4433,4.1059,5.7803,8.4405,15.3551,1.7832,3.141,4.2712,5.6404,10.0111
197502,4.8928,12.1549,18.9757,30.4369,78.4143,2.8866,6.6547,9.8908,14.5416,31.8406,2.4675,4.9827,7.4297,10.7501,21.6985,2.3589,3.8623,5.6644,8.1754,13.6962,1.6815,2.9182,3.6196,5.1385,9.4781
197503,4.9146,11.9113,19.0815,30.7625,75.5187,2.8458,6.5333,9.8757,14.6595,33.9876,2.389,5.2766,7.4767,11.0337,23.2033,2.4368,3.9361,5.7217,8.2221,14.5935,1.5386,2.8306,3.6881,5.0549,9.0944
197504,4.0123,10.0947,16.8163,27.8835,62.4124,2.6665,6.3358,9.5532,14.1542,30.9645,2.201,4.692,6.8576,10.2095,21.1575,2.3203,3.814,5.3515,7.873,13.9453,1.5563,2.5587,3.3979,4.6669,8.1432
197505,3.1127,8.5747,13.6422,22.0777,49.0718,1.9885,5.1196,8.0147,11.4949,24.2445,1.8623,3.9985,6.0257,8.8821,17.8065,1.8411,3.2315,4.7327,6.7808,12.2569,1.2952,2.1697,2.9748,4.1618,7.1109
197506,2.6825,7.4994,11.6877,18.4585,41.9116,1.9669,5.1686,7.9965,11.0032,20.3861,1.7629,3.8019,5.5148,8.4562,17.9916,1.6797,3.0229,4.3239,5.9697,10.5971,1.1963,2.0185,2.7143,3.8273,6.3397
197507,2.6382,7.1264,10.7641,16.3346,38.3747,2.2379,5.5465,7.859,10.5299,20.5169,1.6225,3.7192,5.4034,8.3022,15.7634,1.7269,2.9583,4.1426,5.8243,10.3036,1.12,1.9277,2.6516,3.7542,5.9568
197508,2.397,6.3485,9.9179,15.5285,36.062,2.0575,4.9118,6.9063,9.5255,18.512,1.4597,3.4181,5.1255,7.3214,15.0258,1.5138,2.5942,3.7167,5.104,8.9711,1.0155,1.7069,2.265,3.1021,4.9118
197509,2.3502,6.1247,9.2573,13.612,31.4874,1.8694,4.4379,6.352,8.6516,17.1077,1.2688,2.9588,4.4688,6.2055,11.3139,1.3771,2.3416,3.3276,4.5251,7.704,0.9297,1.5361,2.0817,2.8134,4.3246
197510,2.2066,5.6907,8.1999,12.2899,29.2506,1.6276,3.8066,5.5029,7.556,14.2696,1.209,2.7842,4.1061,5.8529,10.6942,1.3279,2.2713,3.0675,4.1835,7.1909,0.9158,1.5358,2.0205,2.6872,4.1919
197511,2.0593,5.2684,7.6307,11.6215,29.2462,1.4378,3.6138,5.4378,7.2747,13.6617,1.254,2.7472,3.8777,5.5999,10.4262,1.2658,2.1903,3.0771,4.2091,6.8084,0.8486,1.5505,2.1177,2.9062,4.7171
197512,2.1183,5.4602,8.3791,12.7335,32.0455,1.3996,3.6007,5.5363,7.7929,14.9991,1.15,2.5551,3.863,5.6574,11.2278,1.3528,2.2804,3.1577,4.227,6.7866,0.7527,1.4972,2.0121,2.7809,4.4905
197601,2.1699,5.5519,8.5295,13.7178,35.6696,1.365,3.6105,5.5501,7.64,14.8062,1.2784,2.628,3.8226,5.3761,10.7477,1.2927,2.2868,3.0444,3.9934,6.8355,0.6468,1.3365,1.8989,2.6299,4.3079
197602,2.6043,6.6591,10.1278,15.9428,39.0373,1.8391,4.1986,6.1624,8.6168,15.9188,1.5912,3.1313,4.4814,6.368,11.8554,1.4242,2.3732,3.1999,4.287,7.2807,0.7197,1.4337,1.9264,2.7413,4.6736
197603,2.8755,7.3117,10.7007,15.6638,38.0509,2.1364,4.6874,6.577,9.0563,18.1632,1.7796,3.5527,4.9826,7.1437,13.6776,1.4815,2.5452,3.4478,4.4997,8.5382,0.7675,1.472,2.0567,2.7506,5.0747
197604,2.7285,7.017,10.3178,14.3904,33.1856,1.9787,4.7218,6.4778,8.9941,16.9819,1.6783,3.5195,4.8704,7.0713,14.4213,1.4016,2.3385,3.2101,4.284,8.1942,0.7748,1.5024,2.0121,2.7497,5.0651
197605,2.3039,5.68,8.142,11.5436,29.1653,1.6005,3.8906,5.4936,7.2299,14.5389,1.3271,2.8393,3.9446,5.4999,12.7603,1.1883,2.0966,2.8425,3.6465,6.6952,0.7361,1.2641,1.6854,2.3289,3.9363
197606,1.7734,4.3921,6.2724,9.0135,22.8503,1.2622,3.0079,4.214,5.8005,12.903,1.069,2.2085,3.1645,4.7227,9.6546,1.0396,1.7071,2.3936,3.2356,5.5469,0.6354,1.143,1.4634,2.0479,3.299
197607,1.5394,3.8787,5.8922,8.8945,23.2593,1.127,2.8801,4.0159,5.5274,11.5637,0.957,2.0979,3.2176,4.6844,8.6592,0.9361,1.6244,2.3052,3.093,5.6234,0.6123,1.0528,1.3701,1.8561,3.0607
197608,1.4046,3.7039,5.7802,8.5683,22.3375,1.0427,2.7256,3.794,5.2714,12.3488,0.8991,1.9289,2.9382,4.3324,7.9322,0.8585,1.5128,2.1659,3.0358,5.3802,0.5778,0.99,1.3367,1.7557,2.9366
197609,1.4116,3.6746,5.4915,8.1947,21.5166,0.9558,2.392,3.4037,4.8092,9.6824,0.8051,1.8142,2.5851,3.627,7.7432,0.7883,1.3987,1.8762,2.622,4.6653,0.483,0.9445,1.2366,1.6924,2.7705
197610,1.3523,3.4467,5.1854,7.7675,20.6946,0.9513,2.2182,3.278,4.5908,9.4042,0.7582,1.5708,2.3564,3.423,9.6552,0.7351,1.2337,1.6806,2.294,4.3381,0.4704,0.8615,1.122,1.5047,2.6289
197611,1.2946,3.4543,5.1393,7.5211,19.6854,0.9275,2.1777,3.0439,4.5593,10.3551,0.7849,1.638,2.3265,3.4145,9.264,0.7388,1.2575,1.7216,2.3068,4.6553,0.5051,0.8904,1.1935,1.5845,2.5962
197612,1.381,3.5994,5.3999,8.3192,22.5772,1.0144,2.3788,3.4912,5.1265,10.7871,0.8026,1.7971,2.4797,3.7307,9.718,0.814,1.3742,1.9146,2.5426,5.8975,0.5568,0.9026,1.2586,1.7643,3.1021
197701,1.4955,3.8578,5.8347,9.0001,25.32,1.1815,2.6042,3.695,5.2026,11.6333,0.9987,1.9856,2.7906,3.9953,8.7051,0.9016,1.4931,2.0095,2.7015,5.2519,0.5459,0.9967,1.331,1.8103,3.2
197702,1.6257,4.0261,6.0274,9.0793,26.0412,1.2634,2.6252,3.8177,5.5815,12.4968,1.0118,2.0151,2.8746,4.1698,8.0621,0.9133,1.4898,1.97,2.706,5.1553,0.5076,0.9753,1.3615,1.7582,2.9859
197703,1.5716,3.9668,5.7893,8.5247,24.7216,1.2938,2.6386,3.7817,5.3276,12.3586,0.9838,1.9886,2.6977,3.8898,8.0163,0.8967,1.439,1.8975,2.6013,4.9045,0.4977,0.9877,1.3188,1.6961,2.6978
197704,1.3363,3.335,5.1543,7.9562,23.1085,0.9723,2.3215,3.4445,4.9795,12.7805,0.8968,1.821,2.4568,3.4337,7.486,0.733,1.2281,1.6924,2.3002,4.4948,0.4652,0.909,1.2219,1.5955,2.4382
197705,1.3306,3.328,5.0045,7.6261,21.9186,0.8441,2.1549,3.1929,4.5905,11.2107,0.8581,1.6871,2.3065,3.2415,6.8397,0.6966,1.2342,1.6946,2.2314,4.4045,0.4647,0.8372,1.1157,1.4836,2.3559
197706,1.2338,3.1857,4.8689,7.3493,20.7697,0.8599,2.1563,3.0179,4.2405,11.2667,0.8014,1.6364,2.3623,3.1945,6.6366,0.6383,1.1207,1.5932,2.1846,4.4625,0.4141,0.7682,1.033,1.4482,2.2224
197707,1.2379,3.2825,5.0524,7.6197,21.042,0.8842,2.1017,3.0447,4.3946,10.1246,0.7537,1.6575,2.4273,3.4276,7.3348,0.6519,1.1166,1.6248,2.2367,4.1886,0.4024,0.7574,1.0751,1.4919,2.4614
197708,1.2591,3.3223,4.978,7.6302,21.0096,0.8173,2.0365,3.0504,4.3672,9.9517,0.7343,1.5551,2.2505,3.1564,6.5778,0.6848,1.1635,1.6015,2.1526,3.9397,0.3861,0.7702,0.9947,1.3786,2.5869
197709,1.173,3.0292,4.6553,7.2708,20.5126,0.7639,1.8723,2.8937,4.2415,10.0519,0.6825,1.4568,2.1288,3.2522,7.228,0.7086,1.1738,1.5812,2.1491,3.8739,0.4157,0.7946,1.0403,1.4239,2.6362
197710,1.1244,2.886,4.3269,6.773,18.9553,0.7621,1.8417,2.8966,4.2582,9.3611,0.6745,1.4073,1.9783,2.8764,7.2134,0.6671,1.2024,1.6366,2.1792,4.5208,0.3954,0.7788,1.0723,1.4163,2.5361
197711,1.0427,2.7715,4.4813,6.9071,18.9337,0.8187,1.9849,2.9667,4.4364,10.9619,0.6905,1.4219,2.1225,3.2761,7.9088,0.6412,1.1444,1.5996,2.1493,5.0366,0.3928,0.8034,1.0328,1.419,2.2537
197712,1.2581,3.2092,5.0494,7.9948,22.0615,0.9029,2.3568,3.466,5.0923,12.2383,0.8235,1.6903,2.5271,3.7187,8.1583,0.7202,1.2773,1.7634,2.4717,6.5375,0.4471,0.8171,1.1129,1.4661,2.3536
197801,1.3207,3.4377,5.1566,8.4435,25.4316,0.9656,2.3857,3.4591,5.0614,12.5077,0.8239,1.7969,2.6522,3.847,8.4657,0.7202,1.3112,1.7481,2.5177,6.2368,0.4436,0.84,1.1002,1.46,2.4025
197802,1.2634,3.473,5.4843,8.5361,23.684,0.9501,2.4948,3.4747,5.0162,13.8696,0.891,1.8511,2.576,3.7446,8.7218,0.7404,1.3293,1.8075,2.5205,6.6806,0.4171,0.8458,1.0885,1.4143,2.3897
197803,1.1834,3.1551,4.7471,7.636,21.4623,0.8488,2.2443,3.2391,4.6241,13.3842,0.7719,1.6093,2.3401,3.5824,9.8421,0.7326,1.2776,1.7159,2.3492,7.4097,0.3843,0.8579,1.0236,1.4175,2.3065
197804,1.1438,3.1575,4.8999,7.8309,20.92,0.8997,2.386,3.4496,5.1002,13.722,0.7504,1.5545,2.3116,3.4743,8.7977,0.7063,1.2659,1.7787,2.4169,5.753,0.4177,0.8403,1.0587,1.455,2.5614
197805,1.254,3.3523,5.3639,8.1839,20.6148,0.9438,2.4341,3.6542,5.4536,14.4098,0.8371,1.8094,2.7418,3.7622,8.2574,0.7286,1.326,1.8457,2.5192,5.5024,0.4494,0.8532,1.1756,1.5522,2.513
197806,1.3526,3.7477,5.7068,8.6039,21.5812,1.0827,2.6544,3.949,5.892,15.0125,0.9795,1.9651,2.9134,4.1732,8.0068,0.7733,1.445,2.076,2.9651,5.9577,0.5049,0.9498,1.3371,1.7718,2.9106
197807,1.422,3.8662,5.8402,8.6678,22.0236,1.1046,2.6825,3.9939,5.676,14.1838,1.0046,2.0857,3.0826,4.5263,10.5586,0.8417,1.5524,2.1729,2.9948,8.5645,0.5089,1.0091,1.3629,1.8478,3.1261
197808,1.1844,3.3851,5.5384,7.9921,19.8153,1.0456,2.6625,3.8927,5.7218,13.7078,0.9058,1.8318,2.7908,4.2903,13.6766,0.744,1.3793,2.0324,2.811,7.6988,0.5139,0.9637,1.3311,1.7706,3.1367
197809,1.2034,3.3897,5.3839,8.0679,21.3373,1.1137,2.7993,4.183,5.93,14.6835,0.8977,1.8913,2.8016,4.0585,12.503,0.7624,1.3903,2.0798,2.8644,8.5412,0.5361,0.9356,1.3556,1.8476,3.6019
197810,1.293,3.4472,5.4694,8.7475,24.2712,1.0963,2.9438,4.3974,6.3979,13.97,0.9265,1.9658,3.0779,4.6329,12.1175,0.7651,1.4025,2.2083,2.9881,6.9189,0.5679,0.9941,1.3744,1.8592,4.1001
197811,1.4926,4.0372,6.0966,9.1081,24.5328,1.2964,3.3938,4.8219,6.9886,14.8624,0.8974,1.9868,3.033,4.364,10.6963,0.8089,1.5276,2.2223,3.1971,9.2831,0.5362,0.9914,1.3769,1.7569,3.1561
197812,1.5158,4.2591,6.466,9.4872,22.8746,1.2882,3.3545,5.07,7.3063,18.2512,1.0942,2.2654,3.3905,4.8245,11.2008,0.896,1.5861,2.3164,3.4258,9.5183,0.5594,1.0397,1.4254,1.8859,4.0371
197901,1.559,4.3414,6.6635,9.7935,23.4384,1.2884,3.3906,4.963,7.3242,18.1739,1.1014,2.4118,3.671,5.5562,12.4251,0.9677,1.67,2.3911,3.4444,7.7238,0.6314,1.0607,1.4374,1.96,3.7206
197902,1.4435,3.851,5.9874,9.0504,22.3673,1.1916,2.9759,4.478,6.6561,18.0099,1.013,2.1442,3.3132,5.0145,12.3569,0.947,1.5569,2.1835,2.929,7.1583,0.5429,0.979,1.3046,1.7855,3.4072
197903,1.3893,3.5017,5.2034,8.0291,21.361,1.1263,2.7572,3.984,6.0169,14.1478,0.9191,2.0528,3.0627,4.5577,10.7114,0.8508,1.4213,1.9621,2.7603,7.7326,0.4554,0.9031,1.2202,1.5907,3.0932
197904,1.3059,3.3517,4.911,7.5224,19.3225,1.0281,2.5661,3.771,5.4848,12.2596,0.8416,1.9694,2.9642,4.3063,11.195,0.7666,1.2927,1.8515,2.8096,7.8434,0.4036,0.8445,1.1856,1.595,2.9712
197905,1.2078,3.2048,4.7512,7.2945,19.1408,0.9528,2.3627,3.5034,5.1268,13.2194,0.8145,1.8441,2.9944,4.3131,9.4686,0.7748,1.283,1.8009,2.7929,8.4373,0.421,0.8461,1.0972,1.4909,2.8862
197906,1.2268,3.2253,4.9137,7.5874,20.3308,0.9535,2.4321,3.751,5.3524,13.0302,0.8868,1.9377,2.8683,4.261,8.9518,0.7585,1.2326,1.7204,2.7925,8.106,0.4573,0.8394,1.159,1.4857,3.3245
197907,1.1406,3.1631,5.0533,8.2155,24.1183,1.0002,2.5275,3.9328,5.9348,14.1549,0.8597,1.7841,2.7292,4.4303,10.4885,0.7253,1.2213,1.781,2.9746,10.5643,0.5082,0.8852,1.1211,1.4978,4.1369
197908,1.2516,3.1755,5.091,8.542,24.974,1.0105,2.6025,3.8681,5.6265,15.0817,0.8759,1.8169,2.8323,4.4449,10.665,0.7392,1.2689,1.9713,3.1187,10.6419,0.4743,0.8694,1.1189,1.6095,4.963
197909,1.2061,3.2378,5.2306,7.9038,21.8719,1.0387,2.535,3.8797,5.5331,13.8447,0.9928,2.0735,3.0516,4.3749,10.2325,0.7684,1.3604,2.069,3.1396,9.268,0.473,0.9054,1.1964,1.6671,4.6392
197910,1.2913,3.3472,5.1681,7.6516,21.3536,0.9818,2.5026,3.7532,5.1523,11.9095,0.9538,2.0781,3.0589,4.366,9.5896,0.7215,1.33,1.9647,3.0876,7.5665,0.5347,0.8927,1.255,1.7284,4.5131
197911,1.4025,3.6271,5.4643,8.1867,21.4449,1.1871,2.785,4.0423,5.7693,14.1596,1.0351,2.2051,3.1282,4.5028,10.6852,0.8315,1.4891,2.1731,3.0745,8.1119,0.6024,1.0309,1.3746,1.7872,3.9833
197912,1.4397,3.7222,5.8285,8.6448,23.6608,1.1235,2.6636,4.1492,6.083,14.6729,1.1244,2.1561,3.2953,4.8696,12.6749,1.0437,1.667,2.2782,3.2609,7.7054,0.6809,1.1599,1.508,1.968,3.9522
198001,1.4697,3.8052,6.0328,8.8707,24.0443,1.2106,2.7749,4.2251,6.0248,14.5917,1.1761,2.3549,3.4763,5.0222,12.134,1.1089,1.8056,2.4033,3.4942,8.1887,0.7156,1.1833,1.5631,2.0668,3.8182
198002,1.3893,3.8148,6.171,9.5661,29.8212,1.2877,3.1634,4.8954,7.1084,14.9492,1.2148,2.4238,3.6177,5.359,12.5899,1.1298,1.9264,2.7684,4.0276,8.6317,0.8483,1.5328,2.065,2.7771,5.4805
198003,1.5194,4.0476,6.0875,9.2244,30.2109,1.3355,3.224,4.7143,6.6132,17.1412,1.1827,2.4419,3.6159,5.4526,13.5653,1.231,2.1049,3.1104,4.4996,10.1466,1.075,1.7514,2.3721,3.3615,6.565
198004,1.7966,4.5573,6.8764,10.2291,30.4033,1.7144,3.5335,4.9101,6.7099,15.6146,1.5819,2.9173,4.327,5.9683,16.0303,1.5226,2.5389,3.3961,4.5963,10.151,1.3535,2.1997,2.8376,3.8227,7.2795
198005,1.9288,4.6044,7.0035,10.3683,27.4195,1.8024,3.5074,4.7719,6.6576,14.3031,1.7647,3.1143,4.3257,5.8316,12.3407,1.7789,2.7115,3.4365,4.6368,9.9137,1.32,2.1624,2.8872,3.7831,6.6669
198006,1.9917,4.8017,7.2809,10.8407,27.2099,1.8968,3.7695,5.3117,7.358,15.1202,1.9298,3.124,4.5194,6.2533,11.6253,1.7532,2.6063,3.3443,4.6557,10.2473,1.1868,1.9336,2.5687,3.3955,5.9272
198007,1.7078,4.2304,6.5221,9.5416,24.5874,1.5393,3.2061,4.6422,6.5676,12.6031,1.5964,2.6565,3.7303,5.1939,9.9466,1.4122,2.14,2.8523,4.0907,8.958,1.0114,1.6483,2.0911,2.6884,4.7209
198008,1.6553,4.1991,6.4411,9.5032,23.1437,1.3947,3.0863,4.5048,6.5148,11.8875,1.3013,2.4542,3.495,4.9698,9.7803,1.2071,2.0219,2.805,3.956,8.1422,0.868,1.5292,1.9308,2.6191,4.59
198009,1.5496,3.9839,6.2274,9.2616,22.5133,1.2499,2.9375,4.4593,6.3434,12.2754,1.1408,2.3953,3.4464,4.9543,9.9952,1.086,1.9625,2.72,3.9446,7.735,0.8252,1.4387,1.8868,2.5428,4.6
198010,1.5616,4.3257,6.3541,9.2075,24.5544,1.2954,3.1263,4.5709,6.5967,13.4534,1.1655,2.3834,3.4883,5.3049,10.9625,1.1087,1.9799,2.9355,4.1883,8.0764,0.7991,1.5571,2.0829,2.9583,5.1484
198011,1.311,3.9195,5.767,8.4053,26.032,1.182,3.0178,4.3501,6.2822,13.3528,1.1382,2.1698,3.3656,5.2986,11.3125,1.1128,1.8798,2.7572,4.0643,7.685,0.8628,1.5914,2.2507,3.1082,5.5373
198012,1.3599,3.949,5.8135,8.1845,27.055,1.1817,2.9438,4.3121,6.3018,14.344,1.151,2.2769,3.5371,5.4307,11.4464,1.2091,2.0957,3.0164,4.3845,8.1857,1.0858,1.9921,2.6331,3.5395,6.6107
198101,1.514,4.0618,5.9678,8.7538,26.9329,1.2769,3.2547,4.6837,6.7371,15.8045,1.4199,2.6785,3.7495,5.4803,11.2378,1.4363,2.3456,3.1037,4.4753,8.7315,1.2462,2.0715,2.6594,3.2516,5.6688
198102,1.711,4.4655,6.4382,9.2172,26.0771,1.4351,3.6076,5.0194,6.9175,14.2964,1.4799,2.7374,3.7099,5.3806,10.6535,1.4738,2.3629,3.1946,4.3723,9.4349,1.3575,2.0342,2.6227,3.3062,5.6006
198103,1.5528,4.052,6.0565,8.3287,21.3966,1.3702,3.3138,4.5944,6.5951,13.0931,1.3003,2.5343,3.6059,5.2264,11.0703,1.3563,2.1332,2.8451,3.9544,7.7846,1.2822,1.8947,2.3676,2.9553,5.0524
198104,1.4514,3.8564,5.5299,8.0323,22.6392,1.3625,3.0793,4.3562,6.3617,12.2611,1.2232,2.4371,3.5106,5.137,10.2325,1.2538,1.9731,2.7519,3.9562,8.9524,1.0451,1.7473,2.2336,2.964,9.1602
198105,1.6029,4.1188,5.6925,8.0614,22.0579,1.3143,3.0229,4.5352,6.4697,13.5845,1.2656,2.6298,3.7908,5.1862,9.6518,1.161,2.0514,2.8533,4.1826,8.6341,1.0003,1.7401,2.3104,3.0888,10.3621
198106,1.5399,4.1022,5.884,8.1394,20.2518,1.2686,2.8745,4.3198,6.165,13.7604,1.2569,2.425,3.5262,4.8481,9.4008,1.2102,2.0043,2.8402,4.0877,8.5391,0.9622,1.6695,2.287,3.1308,8.3498
198107,1.5177,3.944,5.4473,7.6899,20.8048,1.2709,2.7941,4.0586,6.2745,13.4973,1.2408,2.3821,3.2876,4.5344,8.8812,1.1923,1.9934,2.7481,3.8469,7.3658,1.045,1.6951,2.1652,2.9341,6.6452
198108,1.3013,3.3466,5.0401,7.4101,19.0243,1.1357,2.6997,3.9102,5.6395,11.7043,1.0807,2.162,2.9708,4.3535,8.9035,1.0988,1.8514,2.4669,3.6337,7.0678,0.9753,1.6238,2.1874,2.9082,7.1376
