,SMALL LoVAR,ME1 VAR2,ME1 VAR3,ME1 VAR4,SMALL HiVAR,ME2 VAR1,ME2 VAR2,ME2 VAR3,ME2 VAR4,ME2 VAR5,ME3 VAR1,ME3 VAR2,ME3 VAR3,ME3 VAR4,ME3 VAR5,ME4 VAR1,ME4 VAR2,ME4 VAR3,ME4 VAR4,ME4 VAR5,BIG LoVAR,ME5 VAR2,ME5 VAR3,ME5 VAR4,BIG HiVAR
197607,1.6105,4.264,6.5168,9.6814,23.5322,1.2671,3.283,4.5926,6.4306,12.4199,1.0396,2.4531,3.7625,5.8194,10.4457,1.0251,1.8907,2.8216,3.8283,6.8273,0.882,1.2998,1.8671,2.4681,4.1704
197608,1.5336,4.0964,6.2497,9.2408,22.7151,1.1026,2.9819,4.2522,6.0488,13.8214,0.9679,2.1596,3.2807,5.0414,9.2323,0.9357,1.7307,2.5181,3.4934,6.3613,0.7926,1.2646,1.6583,2.3179,3.6419
197609,1.4411,3.8307,5.7325,8.412,21.0995,0.9885,2.5874,3.6927,5.2551,10.2308,0.8532,1.9711,2.9539,4.2461,8.8818,0.8386,1.573,2.1753,3.0578,5.4467,0.6682,1.168,1.5944,2.1581,3.4682
197610,1.3861,3.5872,5.4953,8.2259,20.7281,0.9993,2.4196,3.5851,5.1255,10.1445,0.79,1.731,2.6348,3.9564,9.8047,0.7816,1.3803,1.9067,2.6834,5.0275,0.6294,1.0637,1.4534,1.9233,3.185
197611,1.3167,3.6641,5.5521,8.0468,20.0911,0.9808,2.3954,3.5586,5.2594,11.2028,0.8376,1.8599,2.6952,4.1113,9.7556,0.7869,1.4535,2.1267,2.9493,5.6847,0.7914,1.1689,1.6145,2.1088,3.3092
197612,1.4325,3.8583,5.8674,9.0469,23.3463,1.1004,2.6325,4.0332,5.9244,11.7779,0.8697,2.0319,2.9887,4.7477,9.9919,0.9051,1.6665,2.3888,3.2574,6.8541,0.9057,1.303,1.6963,2.4561,3.949
197701,1.547,4.0771,6.3405,9.6318,25.9035,1.2508,2.8751,4.1457,5.8985,11.5527,1.0684,2.2595,3.2072,4.8965,9.7803,0.9818,1.7052,2.4357,3.3125,5.9398,0.9235,1.3647,1.8149,2.4237,4.046
197702,1.6713,4.2608,6.4804,9.6867,27.1122,1.3337,2.8087,4.1549,5.9803,12.8989,1.037,2.2423,3.288,4.791,8.7456,0.9959,1.6587,2.2654,3.1182,5.6307,0.7683,1.2129,1.7321,2.2719,3.5181
197703,1.6149,4.2044,6.1324,8.983,25.877,1.3618,2.7577,4.0601,5.781,13.2517,1.0259,2.1583,3.0045,4.2424,8.437,0.9567,1.5699,2.0618,2.9034,5.3536,0.7058,1.1513,1.6359,2.0667,3.1162
197704,1.4054,3.4795,5.3847,8.2978,23.2098,0.9971,2.4432,3.683,5.3821,13.5205,0.957,1.9565,2.6823,3.786,7.8849,0.7692,1.3258,1.8856,2.586,4.9631,0.6273,1.1057,1.4546,1.9215,2.8327
197705,1.336,3.4854,5.3162,7.96,21.8787,0.9263,2.4006,3.509,5.1068,11.8955,0.9343,1.9262,2.6709,3.8373,7.5018,0.7541,1.3824,1.9946,2.7081,5.003,0.6301,1.1215,1.4605,2.0113,3.085
197706,1.3304,3.5079,5.1877,7.5667,20.7775,0.9272,2.3552,3.3164,4.7751,11.587,0.8602,1.8647,2.7297,3.8988,7.4399,0.6953,1.2789,1.9382,2.6999,5.046,0.5567,1.0518,1.459,1.9793,2.961
197707,1.2846,3.4488,5.334,8.0258,21.3037,0.9248,2.2663,3.349,4.8737,10.6361,0.8221,1.8373,2.7091,3.9644,7.789,0.7247,1.2738,1.8999,2.6932,4.9762,0.5552,1.0158,1.4623,1.9628,3.1595
197708,1.3127,3.4781,5.1463,7.8904,20.8431,0.8406,2.1887,3.3119,4.7732,10.4882,0.7664,1.6799,2.4376,3.5333,7.2418,0.7526,1.2845,1.7704,2.4421,4.4717,0.5371,0.9494,1.3311,1.7456,3.1054
197709,1.2142,3.1326,4.8254,7.5293,19.5548,0.7952,1.9953,3.0971,4.6251,10.6648,0.7163,1.5684,2.272,3.5709,7.7147,0.7598,1.2866,1.7023,2.3622,4.2878,0.5685,0.9633,1.3407,1.8049,2.9864
197710,1.1697,3.0593,4.721,7.1862,18.7796,0.7909,1.9632,3.1117,4.5901,10.001,0.7038,1.5106,2.2257,3.2466,7.7999,0.705,1.314,1.8117,2.4763,4.9279,0.5373,0.9234,1.373,1.7869,3.1013
197711,1.1093,2.9082,4.6262,7.271,19.1095,0.8491,2.1516,3.1833,4.9696,11.6901,0.7374,1.5627,2.3965,3.8338,8.0833,0.7119,1.2939,1.8534,2.5396,5.4473,0.5612,1.0403,1.373,1.8166,2.8144
197712,1.3008,3.4806,5.4189,8.6115,22.6168,0.9757,2.6672,3.9285,5.9804,13.3003,0.9013,2.01,3.072,4.7223,9.4176,0.822,1.5171,2.291,3.2195,7.4548,0.6806,1.1696,1.6073,2.0983,3.1545
197801,1.4098,3.8097,5.7402,9.2082,25.4813,1.032,2.7206,4.0924,5.9621,13.636,0.9141,2.119,3.3084,4.9012,9.3504,0.8482,1.5681,2.2382,3.3364,7.2964,0.6708,1.1738,1.6354,2.2249,3.2744
197802,1.3165,3.8438,6.087,9.0988,23.8336,1.0399,2.8274,4.042,5.9635,14.389,0.9641,2.1665,3.2278,4.814,9.9825,0.828,1.643,2.34,3.2381,7.688,0.6298,1.2488,1.659,2.1799,3.194
197803,1.2378,3.3507,5.113,8.0794,22.0098,0.9169,2.508,3.6074,5.2864,13.6964,0.8492,1.8716,2.7979,4.1706,10.4472,0.8048,1.5453,2.1382,2.9222,8.1738,0.5555,1.103,1.4381,1.8925,2.8995
197804,1.1798,3.3546,5.1726,8.2338,21.6617,0.9522,2.6295,3.9249,5.7372,14.486,0.8345,1.7821,2.737,4.1887,9.4481,0.7752,1.4951,2.1792,3.0186,6.247,0.5604,1.0872,1.4233,1.8555,3.1382
197805,1.2993,3.5632,5.712,8.6388,20.7426,0.9951,2.6246,3.9464,6.0162,15.4073,0.8796,1.9873,3.0703,4.3535,8.7489,0.7917,1.5369,2.2512,3.1537,5.9343,0.6722,1.2141,1.6138,2.3137,3.5998
197806,1.4468,4.0707,6.1013,8.9864,21.9018,1.1646,2.869,4.2999,6.3371,15.4123,0.9999,2.1484,3.3082,4.6594,8.4675,0.8583,1.6897,2.5391,3.471,6.4462,0.7499,1.3849,1.9454,2.5522,4.0318
197807,1.4935,4.1722,6.3643,9.3542,23.0578,1.1892,2.9614,4.4694,6.3501,14.948,1.0369,2.3561,3.5832,5.1288,10.9632,0.9474,1.861,2.7738,3.6718,9.3652,0.682,1.3997,2.0823,2.8802,4.4679
197808,1.2998,3.695,5.9933,8.6898,20.9217,1.1106,2.9537,4.3567,6.3734,14.416,0.9469,2.0696,3.2131,4.9319,14.0443,0.8115,1.6586,2.438,3.456,8.6958,0.6507,1.2739,1.8596,2.5851,4.1284
197809,1.2231,3.568,5.6775,8.5863,21.9744,1.2088,3.0794,4.7374,6.6724,15.036,0.9729,2.1269,3.2389,4.7106,13.1738,0.8285,1.5834,2.4542,3.3788,9.3678,0.6415,1.2831,1.8584,2.4859,4.4113
197810,1.3011,3.6359,5.8376,9.4333,25.4397,1.1728,3.2254,5.0169,7.233,14.7051,1.001,2.252,3.5762,5.4928,13.0983,0.8153,1.6079,2.6048,3.6325,8.3353,0.6781,1.3342,1.8963,2.53,4.9964
197811,1.8893,5.5328,8.3992,11.8737,28.2593,1.6552,4.6104,6.7674,9.3016,17.879,1.106,2.6057,4.25,6.317,13.8763,0.9628,1.9958,3.0105,4.4849,11.7681,0.8322,1.4483,1.9762,2.6432,4.2705
197812,2.0074,6.1862,9.7903,14.1394,30.1209,1.6925,4.9863,7.6406,11.5846,26.0561,1.3837,3.2795,5.1994,8.1397,17.911,1.0807,2.1756,3.5206,5.3311,14.6489,0.8913,1.8538,2.3556,3.4621,6.5716
197901,2.1054,6.359,10.125,14.9443,31.4609,1.8104,5.157,8.0141,12.3894,28.1733,1.4353,3.5309,5.9539,9.4177,19.7431,1.1807,2.3862,3.7009,5.6108,13.091,0.9154,1.9109,2.6667,3.7273,6.5101
197902,1.674,4.6577,7.3881,11.1103,25.425,1.4176,3.7338,6.0458,8.8737,20.5064,1.1538,2.7075,4.6099,6.9589,15.1111,1.1124,1.9784,2.9472,4.2454,9.9028,0.7492,1.4441,1.9808,2.7445,4.9592
197903,1.55,4.1937,6.3279,9.6009,22.6054,1.2898,3.3667,5.1503,7.5151,15.773,1.0309,2.6094,3.8513,6.1291,12.6584,0.9943,1.7464,2.6227,3.8449,9.1889,0.6865,1.2541,1.8406,2.4258,3.9536
197904,1.3541,3.6315,5.4928,8.2435,19.867,1.1075,2.856,4.2726,6.3286,13.5626,0.9089,2.1626,3.4456,5.1258,12.6746,0.8387,1.4982,2.1873,3.5838,9.0551,0.6819,1.1627,1.6484,2.0842,3.7753
197905,1.2319,3.4387,5.1978,7.8937,19.6707,1.0232,2.6001,3.9954,5.946,14.5846,0.8814,2.0413,3.4452,5.2656,10.8769,0.8685,1.4734,2.178,3.4381,9.415,0.6604,1.1309,1.5236,2.0034,3.65
197906,1.257,3.4466,5.3611,8.1628,21.0869,0.9733,2.5897,4.1993,6.0839,14.0521,0.9376,2.1044,3.314,5.1505,10.4113,0.8211,1.3934,2.0398,3.4751,9.732,0.6529,1.1109,1.5243,1.9743,4.0254
197907,1.1957,3.4502,5.4628,8.7838,24.7711,1.055,2.7686,4.373,6.6369,14.7455,0.922,1.9211,3.1376,5.0289,11.469,0.7959,1.3942,2.0466,3.5719,11.8536,0.7026,1.122,1.4101,1.9482,4.5337
197908,1.2604,3.3501,5.4384,9.0145,24.9625,1.056,2.9018,4.4725,6.4387,15.9468,0.9195,2.0001,3.3479,5.3422,11.8647,0.8027,1.4566,2.3523,3.7933,12.0474,0.6155,1.0777,1.5102,2.0903,5.3638
197909,1.2541,3.3398,5.4082,8.2272,21.9536,1.1059,2.7359,4.1534,5.9455,14.279,1.0146,2.2504,3.3954,4.81,10.6359,0.8199,1.4985,2.3031,3.4637,9.1264,0.5853,1.1343,1.453,2.0636,5.221
197910,1.3342,3.6174,5.6187,8.1994,21.7132,1.0443,2.7527,4.2336,5.9492,12.7549,0.9988,2.3346,3.5584,5.1861,10.4465,0.7741,1.5192,2.3473,3.5987,8.1691,0.5967,1.187,1.6351,2.3308,5.504
197911,1.7259,4.6937,7.2387,10.5533,24.0326,1.5309,3.9089,5.8556,8.0827,16.908,1.3595,3.0479,4.5003,6.5225,13.4588,1.1228,2.0651,2.9948,4.5683,10.6341,0.8467,1.6297,2.1032,2.8604,5.9395
197912,1.7399,4.8851,7.4995,11.0282,25.8162,1.6037,3.9492,6.0912,8.7728,18.3258,1.4849,2.9478,4.7678,6.8114,15.2836,1.4579,2.3095,3.3427,4.9498,10.6759,1.0112,1.9283,2.396,3.3268,6.2482
198001,1.8008,4.8608,7.8359,11.5143,26.8416,1.666,3.8921,6.1225,8.5828,17.9946,1.5475,3.2802,5.0161,7.0171,15.1162,1.5142,2.4749,3.4035,5.0435,10.94,1.1996,1.8486,2.4481,3.2305,5.6666
198002,1.5042,4.0823,6.6094,10.5095,30.9014,1.3501,3.4522,5.5726,8.544,17.3646,1.3104,2.6527,4.0953,6.3284,14.703,1.246,2.2253,3.2184,4.8001,10.515,1.0426,1.9886,2.8235,3.9317,6.8789
198003,1.5827,4.2458,6.5444,9.9269,31.218,1.4169,3.508,5.2296,7.6484,17.7895,1.2838,2.6515,4.0965,6.281,15.3815,1.3401,2.3008,3.5593,5.3868,11.8569,1.2051,2.2499,3.151,4.6806,8.1797
198004,2.1326,5.5426,9.1241,13.4559,37.4771,2.0868,4.4759,6.7371,9.9668,24.3851,1.9315,3.7087,5.8483,9.0073,22.5776,1.8354,3.1767,4.5391,6.8254,15.7037,1.8124,3.0204,4.1447,5.8401,11.4328
198005,2.2319,5.9321,9.3643,14.3288,36.2702,2.2098,4.6823,6.9806,10.3865,23.5889,2.2243,4.1072,6.2333,9.1023,19.9045,2.2118,3.5494,4.9209,7.1439,16.0156,2.0756,3.1775,4.2665,5.9623,11.6921
198006,2.4065,6.3123,9.5552,14.7358,35.395,2.3535,4.9383,7.6942,11.1897,22.953,2.4497,4.2763,6.4209,9.5225,18.5804,2.2627,3.5074,4.8488,7.1263,15.7051,1.7824,2.9951,3.9939,5.4907,10.8743
198007,1.8116,4.6692,7.1975,10.7319,26.4134,1.7027,3.608,5.4586,7.8429,14.3462,1.7499,2.9538,4.3497,6.1058,11.9022,1.6785,2.5024,3.4958,5.1042,10.8971,1.4098,2.347,2.9417,3.8838,6.6033
198008,1.6925,4.4242,6.8438,9.78,23.2673,1.5235,3.3987,4.9176,7.0852,12.458,1.4235,2.6413,3.7981,5.539,10.8475,1.3691,2.2982,3.2966,4.5819,9.0387,1.066,2.0633,2.5295,3.3787,5.6649
198009,1.6236,4.2222,6.4169,9.622,22.8469,1.346,3.2476,4.8914,7.2437,13.3823,1.1936,2.65,3.8484,5.8764,11.5518,1.1766,2.2066,3.2025,4.6883,8.8246,1.0295,1.9248,2.5322,3.3612,5.5557
198010,1.7361,4.8503,7.0864,10.1682,24.668,1.366,3.5499,5.6313,8.2447,15.378,1.2312,2.6681,4.2348,6.4771,12.7671,1.2771,2.4555,3.6893,5.5143,10.3107,1.1018,2.1262,3.1144,4.2585,6.8436
198011,1.4579,4.3303,6.6154,9.5893,26.0521,1.2875,3.5297,5.3594,8.1449,16.1845,1.2153,2.5248,4.2405,6.6464,13.6566,1.2996,2.3056,3.5448,5.42,10.0567,1.3089,2.2626,3.3864,4.6493,8.0999
198012,1.4771,4.3424,6.2977,9.0903,27.9829,1.2889,3.3846,5.2461,7.8817,16.6337,1.2648,2.5885,4.2295,6.6805,13.7377,1.3781,2.5073,3.8581,5.9171,10.2928,1.6043,2.7918,3.8522,5.3209,8.7994
198101,1.6486,4.4837,6.5995,9.8225,29.3391,1.4385,3.6729,5.6285,8.2231,18.2356,1.6186,3.118,4.6161,6.9508,13.763,1.775,2.8885,4.038,5.9293,11.2703,1.9264,3.0134,3.8236,5.0858,8.2672
198102,1.8701,5.0873,7.6607,10.9271,29.6586,1.6831,4.3162,6.2561,8.7267,17.1623,1.7657,3.3763,4.5933,6.8899,13.5223,1.9025,3.0768,4.3075,6.3212,12.3397,2.0204,2.9821,3.8844,5.0174,8.0379
198103,1.7416,4.7191,7.1023,10.1737,25.3652,1.5728,4.0452,5.8738,8.4748,15.7366,1.5903,3.14,4.6152,7.0632,13.9486,1.7138,2.7264,3.74,5.402,10.7576,1.8405,2.6512,3.3824,4.4017,7.5554
198104,1.6074,4.3754,6.2022,9.0686,24.1538,1.4762,3.6044,5.1733,7.5752,13.7161,1.3441,2.7794,4.0277,6.3473,12.1548,1.4779,2.3518,3.3351,4.9674,11.5933,1.5038,2.2376,3.1248,4.3229,11.1575
198105,1.6249,4.2849,5.9896,8.3451,22.3642,1.3961,3.2704,4.8635,7.2806,14.7333,1.3439,2.8574,4.2259,5.8067,10.909,1.3031,2.3087,3.2859,4.811,10.4949,1.4162,2.1521,3.0126,4.0593,11.1784
198106,1.5656,4.3507,6.2956,8.7182,21.4546,1.3714,3.1222,4.6976,7.022,15.2292,1.3366,2.6948,3.9601,5.424,10.6445,1.3616,2.2831,3.2359,4.8141,9.9987,1.4518,2.0896,2.8752,4.1243,8.9787
198107,1.5335,4.1175,5.8676,8.275,21.6549,1.3573,3.0485,4.458,6.9114,14.3263,1.3898,2.6419,3.5955,5.0804,10.3694,1.3626,2.2889,3.1742,4.4941,8.9954,1.4544,2.0633,2.7142,3.8431,7.4192
198108,1.4061,3.6128,5.3859,7.8865,20.0579,1.259,2.9088,4.2138,6.3734,13.0222,1.2103,2.3864,3.2753,4.9533,10.0783,1.2997,2.1232,2.873,4.217,8.5752,1.3104,2.0133,2.7875,3.7583,8.276
198109,1.3388,3.4721,5.2016,7.3825,18.6076,1.2822,2.7801,3.9128,6.0469,12.9226,1.2419,2.3448,3.2555,5.0683,10.7748,1.3173,1.9401,2.7723,4.082,8.7537,1.2491,1.9858,2.7118,3.8241,8.0011
198110,1.5276,4.1882,6.5373,9.7677,23.4705,1.3363,3.1845,4.9032,7.9579,17.7308,1.2928,2.5886,3.8935,6.7058,16.0499,1.2475,2.0917,3.1287,5.1018,11.7865,1.2408,1.9262,2.8133,3.9454,8.5582
198111,1.7471,4.9133,7.4354,11.3274,26.3526,1.4398,3.6,5.889,9.0342,19.0798,1.4756,2.9787,4.7962,7.6545,16.8036,1.2255,2.2675,3.4962,5.5219,12.7438,1.4834,2.3362,3.2426,4.3582,10.2143
198112,1.8475,5.2019,8.1018,12.565,28.0469,1.5598,3.9543,6.1876,9.4097,20.6334,1.452,2.9634,4.9249,7.9615,16.2013,1.3289,2.3962,3.8374,5.701,13.1889,1.5997,2.4455,3.3186,4.6309,10.7986
198201,1.483,4.5028,7.0502,10.3418,25.2147,1.2892,3.0631,4.8314,6.9169,13.5175,1.1792,2.4211,3.8704,6.1298,11.64,1.1944,2.0089,2.974,4.5042,8.8621,1.1877,1.9361,2.6709,3.8307,8.8923
198202,1.416,3.9689,6.3461,9.5529,24.2391,1.2289,2.9596,4.5487,6.8198,13.6754,1.1888,2.3509,3.6179,5.9061,11.824,1.1887,2.0723,2.933,4.6138,9.6965,1.1066,1.9427,2.6584,3.8411,8.0819
198203,1.3778,3.8389,6.1196,9.2707,23.5585,1.2286,2.9723,4.5846,6.8383,15.2424,1.1284,2.4526,3.7941,5.9775,12.181,1.1951,2.0438,3.0992,4.5022,10.0646,1.0316,1.9395,2.6488,3.8045,7.0589
198204,1.3565,3.9067,6.3704,10.2518,26.6652,1.3334,3.3641,5.0052,8.1354,19.1314,1.1473,2.5496,4.1081,6.5519,13.926,1.3426,2.4058,3.7602,5.7097,12.4844,1.0819,2.1587,3.1139,4.5041,8.7086
198205,1.3598,3.5494,5.7711,9.6664,26.6179,1.3605,3.3723,5.0418,7.5368,17.1988,1.071,2.4978,4.0809,6.5561,13.5673,1.2134,2.2266,3.5397,5.352,11.6449,0.9493,1.8267,2.7381,4.0914,7.2026
198206,1.3713,3.6492,5.7299,9.1793,26.1979,1.2346,3.1118,4.7363,6.9579,15.7174,0.9699,2.1702,3.3985,5.3268,12.4719,1.1044,2.1676,3.3725,4.8872,10.1375,0.9186,1.5656,2.3911,3.5842,6.3822
198207,1.3353,3.6027,5.6819,8.427,23.4902,1.111,2.7213,4.0764,6.2007,14.0497,1.0164,2.1159,3.5046,5.3574,11.7104,1.1239,2.1673,3.1278,4.5407,8.0297,0.8601,1.4486,2.2015,3.1488,5.9895
198208,1.1729,3.4557,5.6279,8.4986,23.6577,1.0381,2.8853,4.4174,6.6094,16.1617,1.1078,2.2457,3.6966,5.4822,12.0561,1.1739,2.265,3.2513,4.6624,8.9936,0.9358,1.6475,2.5312,3.7128,6.7883
198209,1.3438,4.1389,6.7546,10.5832,29.3275,1.4583,3.5446,5.7569,9.0335,21.0255,1.4922,3.2106,5.0513,7.2755,14.2169,1.8986,3.2669,4.6766,6.4743,12.0839,1.9185,2.8726,3.9941,5.7796,10.9675
198210,1.6321,4.6073,7.621,11.5741,29.7941,1.527,3.5498,5.7633,8.9266,20.3395,1.6352,3.4443,5.1867,7.5232,14.2995,1.942,3.1928,4.5462,6.5098,11.9041,2.0581,3.09,4.4202,5.9857,10.9745
198211,2.0064,5.7335,8.9885,13.6057,33.9527,1.959,4.312,6.596,10.1528,21.9463,2.0654,4.0821,6.2408,8.9404,16.3075,2.361,4.0702,5.5787,8.0569,15.7321,2.7745,3.8638,5.2276,6.9803,12.007
198212,2.4541,6.2944,9.3375,13.8106,34.854,1.9337,4.3618,6.5153,9.8003,19.8659,1.9397,4.0125,5.9415,8.6062,15.785,2.2287,4.1475,5.8098,7.8356,13.9984,2.2884,3.9269,5.0579,6.7967,10.8378
198301,2.3952,6.6075,9.9963,14.6345,37.69,2.1109,4.8139,7.0259,10.5015,21.3244,2.031,4.1422,6.1714,8.744,16.534,2.2012,4.0219,5.5914,7.8418,14.0585,2.3583,4.1253,5.1523,6.9951,11.9305
198302,1.9458,5.6786,9.0242,13.276,36.683,1.6704,3.9516,6.2367,9.3973,19.1759,1.591,3.5034,5.3109,7.5206,14.6358,1.8211,3.4522,4.7703,7.2664,13.0468,1.9249,3.2895,4.2617,6.0634,9.9897
198303,1.633,4.9186,8.0089,12.0179,32.6733,1.4975,3.4488,5.3027,8.3347,17.1597,1.4431,3.1313,4.829,7.1251,15.0049,1.6482,3.1299,4.4784,6.6495,12.4068,1.4506,2.7579,3.9168,5.4527,8.9133
198304,1.691,4.5528,7.1346,10.4552,30.4466,1.3684,3.4424,5.1557,7.7456,14.6812,1.3262,2.9108,4.3376,6.2607,14.1763,1.5246,2.8914,4.0795,5.6374,10.1155,1.4818,2.4439,3.584,4.8805,7.8508
198305,1.6574,4.5002,6.5264,9.5792,27.798,1.3558,3.2477,5.1713,7.5775,14.4174,1.2673,2.6258,3.885,5.5984,14.0058,1.2452,2.5042,3.6098,4.9104,8.9044,1.1665,2.0194,3.0005,4.1356,6.5872
198306,1.5763,4.4337,6.4968,9.7222,28.3886,1.3533,3.2796,5.0593,7.3965,14.2931,1.3247,2.7572,4.0372,5.5181,12.1308,1.1747,2.3242,3.4517,4.8221,8.3093,1.1311,1.9682,2.8662,3.9266,6.3892
198307,1.6984,4.707,7.2011,10.2053,27.442,1.3911,3.3714,5.2538,7.451,14.6082,1.3276,2.7984,4.1851,5.9154,12.0377,1.207,2.6018,3.5998,5.0139,9.0394,1.2635,2.1751,2.9305,3.9166,6.7873
198308,1.6404,4.4211,6.657,9.8312,25.7683,1.3589,3.4436,5.1117,7.1682,14.5648,1.3661,2.9037,4.2581,6.4014,12.1487,1.1819,2.6457,3.7439,5.2173,9.2386,1.2772,2.195,2.946,3.961,6.9952
198309,1.3408,3.9981,6.0377,8.3759,20.6101,1.2284,3.1216,4.6301,7.0961,14.2425,1.2327,2.6565,3.971,6.0369,12.2468,1.1095,2.5708,3.8353,5.239,9.2935,1.159,2.0026,2.8347,3.8776,7.2419
198310,1.183,3.325,5.0891,7.4109,18.5838,1.1437,2.8312,4.1088,6.0594,11.8899,1.1525,2.4227,3.7655,5.323,10.6538,1.1203,2.4696,3.5952,4.7985,8.6609,1.12,1.8819,2.6424,3.5109,6.4453
198311,1.1865,3.1754,4.9192,7.5657,19.5426,0.9914,2.5454,3.8176,5.8033,12.5798,1.0513,2.2203,3.3727,5.0781,10.1282,1.1498,2.2161,3.3238,4.6202,9.2085,1.0936,1.7304,2.3064,3.0603,6.2819
198312,1.2277,3.3727,5.2567,8.2209,23.1505,1.0615,2.657,3.7901,5.6733,12.3372,1.0865,2.2404,3.4153,5.0376,10.42,1.1561,2.0396,3.037,4.2802,9.1218,1.0637,1.5828,2.2495,3.0467,6.1281
198401,1.1772,3.3635,5.4213,8.3631,22.4493,0.9772,2.4988,3.8613,5.6737,12.4212,1.0171,2.2016,3.2569,4.7382,9.9767,1.0881,1.9572,2.6858,3.9019,8.6104,1.0918,1.5895,2.2243,2.964,6.2607
198402,1.2166,3.2825,5.2574,7.9444,21.0215,1.0484,2.4975,3.9171,5.4727,11.4317,1.026,2.1707,3.3202,4.7737,9.6894,1.0917,2.0319,2.7516,3.7129,7.5337,1.0238,1.5114,2.0844,2.9819,6.0092
198403,1.254,3.4136,5.4326,8.3137,21.3127,1.1215,2.6891,4.0343,5.8373,12.4995,1.1463,2.3531,3.8566,5.3886,11.1773,1.3231,2.2062,3.2056,4.4827,9.0792,1.2088,1.7834,2.5778,3.769,6.9637
198404,1.2135,3.2522,5.3381,8.3035,23.7576,1.1449,2.7864,4.1228,6.163,13.2239,1.1274,2.4406,3.8163,5.5135,11.2224,1.2598,2.1877,3.1958,4.4518,8.5749,1.2531,1.8571,2.6925,3.8817,7.3054
198405,1.2025,3.4481,5.3454,8.4404,24.5019,1.0423,2.7712,4.3568,6.2478,13.4233,1.1593,2.5347,3.8842,5.5964,11.5347,1.2638,2.2291,3.2244,4.3582,8.8842,1.3183,1.9266,2.6558,3.8248,6.8603
198406,1.2159,3.2683,5.0176,7.4396,23.7691,1.0644,2.6092,4.2023,6.0752,13.0529,1.1003,2.3317,3.3243,4.7652,9.879,1.0324,1.9665,3.0365,4.1596,8.2194,0.9781,1.5909,2.2659,2.9533,5.5452
198407,1.1877,3.3989,5.2774,8.4625,25.306,1.1011,2.6132,4.1531,6.6657,13.9901,1.0724,2.2513,3.5074,4.8922,9.6035,1,2.1289,3.1614,4.1988,8.5275,0.9967,1.7547,2.4832,3.2479,6.1176
198408,1.1622,3.2895,5.3924,8.8563,27.2722,1.0379,2.5783,4.0723,6.2529,13.3785,1.0535,2.1574,3.252,4.7894,9.9558,1.0295,2.1939,3.1854,4.1172,8.4529,1.0158,1.7301,2.4134,3.2629,7.0971
198409,1.1817,3.7225,6.4407,10.5471,28.9877,1.2248,3.0736,4.9456,7.5504,16.0303,1.1632,2.5788,3.9184,5.8369,13.3628,1.1592,2.4361,3.6698,5.0695,9.1518,1.1758,2.1151,2.9104,3.9518,7.7844
198410,1.0976,3.3693,6.0109,10.2586,28.2052,1.2332,3.05,4.8981,7.3246,14.7084,1.1957,2.5955,3.9533,5.7525,14.2709,1.133,2.2614,3.4752,4.9491,11.0387,1.2473,2.0058,2.685,3.7423,7.2799
198411,1.0749,3.2753,5.4322,8.6167,24.5657,1.0594,2.4314,3.6587,5.597,12.2262,0.9596,1.8631,2.982,4.3771,11.3274,1.0165,1.8441,2.6133,3.5481,6.6355,1.0586,1.61,2.15,2.918,5.0322
198412,1.1171,3.1526,5.0144,8.3352,24.5866,0.9676,2.1848,3.2566,5.0113,12.4712,0.88,1.7895,2.7067,3.9846,9.6193,0.9665,1.7393,2.4243,3.1471,6.142,0.955,1.5289,2.0233,2.6608,4.4769
198501,1.0831,3.3142,5.6992,9.4074,28.3589,0.9411,2.2243,3.5662,5.2061,12.5759,0.831,1.6963,2.5906,3.9952,8.9013,0.9635,1.6633,2.379,3.2274,6.2111,0.9903,1.5198,1.9467,2.6115,4.7358
198502,1.2167,3.4941,6.0126,10.3411,31.6606,1.0551,2.3662,3.9437,5.9521,14.1666,0.92,1.8394,2.9409,4.4423,9.9897,0.9596,1.6906,2.4415,3.5329,6.4068,0.9294,1.5225,2.0882,2.9142,5.1645
198503,1.2968,3.6151,6.2364,10.515,34.0921,1.2503,2.6314,4.2008,6.0299,13.9382,0.943,1.9752,2.9991,4.4243,9.5309,0.928,1.7365,2.5313,3.6028,6.4963,0.9156,1.5249,2.0113,2.9451,5.6095
198504,1.4003,3.5897,5.951,10.1181,32.99,1.2018,2.4928,3.8608,5.7669,12.996,0.9291,2.069,3.2065,4.3955,9.2761,0.8838,1.8357,2.5596,3.4577,6.6543,0.8394,1.4272,1.9673,2.8886,5.6099
198505,1.3725,3.292,5.7005,10.1135,30.8031,1.0318,2.1464,3.3096,4.8199,10.3198,0.8621,1.8854,2.8011,4.0905,8.4313,0.8329,1.5128,2.1204,3.1293,6.0726,0.7171,1.2053,1.6898,2.6259,5.0071
198506,1.299,3.1035,5.3078,9.1911,27.6272,1.0106,1.974,2.998,4.4088,9.3252,0.8493,1.749,2.721,3.9817,8.5762,0.8625,1.5055,2.1456,3.1173,5.89,0.8271,1.3248,1.845,2.5413,5.0855
198507,1.3715,3.2615,5.4173,9.5673,28.4367,1.0607,2.0334,3.0113,4.4013,9.9302,0.9236,1.6601,2.4828,3.7437,7.697,0.8984,1.5594,2.1591,3.067,6.1354,0.8263,1.3372,1.8088,2.3685,4.2648
